cell_id,dapi_n_pixels,dapi_area_um2,dapi_total_intensity,dapi_mean,dapi_std,dapi_min,dapi_p10,dapi_p50,dapi_p90,dapi_max,dapi_iqr,dapi_nonzero_fraction,dapi_intensity_centroid_x,dapi_intensity_centroid_y,dapi_centroid_shift_um,dapi_polarity_score,dapi_inertia,dapi_entropy,dapi_lacunarity,xenium_dapi_image_kind,xenium_dapi_image_path,xenium_dapi_channel_index,xenium_pixel_size_um
hdddknpa-1,898,40.5503125,705184.0,785.28285077951,165.81337671442853,381.0,576.7,777.5,1001.3000000000001,1519.0,205.0,1.0,1201.95717018537,1062.641665863094,0.4381995916564904,0.060984547604668496,103254592.90293597,6.344608435175414,0.23586399935960004,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hdfngnep-1,1234,55.722812499999996,1055629.0,855.4529983792545,214.7627385102825,371.0,582.0,846.5,1146.0,1413.0,330.75,1.0,1220.037498401427,1164.252033041438,0.667444156506368,0.07923979833678962,215533587.20273125,6.414021555846359,0.3877882856297206,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hdncfnjd-1,215,9.708593749999999,97205.0,452.1162790697674,80.04667513462483,292.0,343.8,454.0,553.6,641.0,126.0,1.0,1117.3345226582994,1127.9480019031942,0.2488399255655251,0.07077613442204264,3386994.2025410216,4.5591458818758515,0.24487257842387417,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hdnehpdh-1,974,43.982187499999995,872474.0,895.7638603696098,320.00275231087454,348.0,513.0,833.5,1314.0,1984.0,526.0,1.0,1119.5820335333774,1156.152693776548,0.48121640412699385,0.06430532705619328,121005462.08213884,6.912358414593494,0.3506546985091299,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
heoefobc-1,769,34.72515625,651344.0,847.0013003901171,334.43870839544195,290.0,422.0,803.0,1286.4,1592.0,619.0,1.0,1032.6706863807758,1045.4172356504398,0.6861305311832875,0.10318809176831444,70227264.17947966,6.3257344725894145,0.43937314675501626,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hgacmhea-1,465,20.99765625,661617.0,1422.832258064516,141.52781493500663,1038.0,1232.4,1424.0,1612.2,1767.0,194.0,1.0,919.8334418175469,1288.3272592753813,0.5968947299681627,0.11544025418251852,53097763.53174117,5.094106016739862,0.3612090213681895,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hgcaddob-1,949,42.853281249999995,1468256.0,1547.1612223393045,279.7189925391651,756.0,1199.8,1537.0,1923.2,2387.0,352.0,1.0,961.4773509864765,902.9029763627731,0.17513890968643506,0.023710217713140996,222316170.53729528,6.661764173367195,0.2552724034111265,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hhgmmcmc-1,424,19.14625,267219.0,630.2334905660377,131.63483907960713,372.0,477.0,609.5,813.8999999999999,1066.0,181.5,1.0,4103.031493363122,1397.8116942470408,0.3017728982098525,0.06111999525171648,18602250.194237687,5.608299802140016,0.20455333552651403,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
higlicmf-1,485,21.900781249999998,398295.0,821.2268041237113,216.69662888993125,316.0,519.2,848.0,1085.6,1401.0,315.0,1.0,3721.646988632797,1607.105770251949,0.5620624169116386,0.10643872988580573,31634666.055637155,5.7736868732150946,0.3050046479446382,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hijkhoph-1,1090,49.22031249999999,1270716.0,1165.794495412844,243.84297467832602,607.0,872.9,1132.0,1496.0,1967.0,334.25,1.0,3501.5257968440624,1567.19153204768,0.6185525443538673,0.07813567260636697,239483877.93570083,6.569368013594912,0.32315586111644395,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
