cell_id,group
cjbimhno-1,activated fibroblast/stellate
cjbimmdh-1,mast cell
cjbjibcf-1,Tregs
cjbjjigc-1,activated fibroblast/stellate
cjbjkbem-1,activated fibroblast/stellate
cjbjkgoi-1,endothelial
cjbjogbj-1,endothelial
cjbjokag-1,activated fibroblast/stellate
cjbjpdlh-1,myeloid/macrophage
cjbkaele-1,activated fibroblast/stellate
cjbkgagi-1,activated fibroblast/stellate
cjblnfim-1,myeloid/macrophage
cjblnkhj-1,activated fibroblast/stellate
cjblocbn-1,myeloid/macrophage
cjbmccfi-1,myeloid/macrophage
cjbmfnnh-1,activated fibroblast/stellate
cjbmppel-1,activated fibroblast/stellate
cjbnhnln-1,Tregs
cjbnigni-1,activated fibroblast/stellate
cjbpcmfd-1,activated fibroblast/stellate
cjbpebko-1,myeloid/macrophage
cjbphogl-1,endothelial
cjbpiamc-1,activated fibroblast/stellate
cjbpjgak-1,activated fibroblast/stellate
cjbppbee-1,endothelial
cjcabgke-1,endothelial
cjcabifk-1,activated fibroblast/stellate
cjcafmfm-1,activated fibroblast/stellate
cjcafpag-1,activated fibroblast/stellate
cjcakkno-1,endothelial
cjcamfih-1,activated fibroblast/stellate
cjcapaac-1,activated fibroblast/stellate
cjcbfnof-1,myeloid/macrophage
cjcbmejl-1,Tregs
cjcbnkcj-1,activated fibroblast/stellate
cjccacmb-1,endothelial
cjccjmcg-1,endothelial
cjccnmnh-1,Tregs
cjccpfec-1,endothelial
cjcdahno-1,myeloid/macrophage
cjcdbeeh-1,myeloid/macrophage
cjcdkmof-1,activated fibroblast/stellate
cjcdmcoo-1,Tregs
cjcefjie-1,myeloid/macrophage
cjcelaji-1,activated fibroblast/stellate
cjceobej-1,activated fibroblast/stellate
cjcfakdd-1,endothelial
cjcfpicf-1,endothelial
cjcgekla-1,activated fibroblast/stellate
cjcghekp-1,endothelial
cjcgjnfm-1,activated fibroblast/stellate
cjchcaif-1,myeloid/macrophage
cjchenpp-1,endothelial
cjchiada-1,endothelial
cjchmhpl-1,Tregs
cjchokak-1,endothelial
cjchphga-1,myeloid/macrophage
cjcianec-1,myeloid/macrophage
cjcibjch-1,myeloid/macrophage
cjciglmo-1,endothelial
cjcimhjg-1,myeloid/macrophage
cjcioflp-1,activated fibroblast/stellate
cjcjeeem-1,Tregs
cjcjhjnk-1,activated fibroblast/stellate
cjckdgln-1,Tregs
cjckdpnm-1,activated fibroblast/stellate
cjckekkp-1,endothelial
cjckggna-1,endothelial
cjckjijp-1,activated fibroblast/stellate
cjclfnem-1,endothelial
cjclhlha-1,activated fibroblast/stellate
cjclmddn-1,endothelial
cjclobno-1,activated fibroblast/stellate
cjcloefd-1,myeloid/macrophage
cjcmbeco-1,activated fibroblast/stellate
cjcmgkop-1,myeloid/macrophage
cjcmkaaj-1,Tregs
cjcmmmhh-1,myeloid/macrophage
cjcnbpnb-1,myeloid/macrophage
cjcnkgah-1,myeloid/macrophage
cjcnmcgl-1,myeloid/macrophage
cjcoeggg-1,myeloid/macrophage
cjcoglao-1,myeloid/macrophage
cjcpacaj-1,activated fibroblast/stellate
cjcpicgh-1,Tregs
cjcpjlno-1,myeloid/macrophage
cjcpmhik-1,myeloid/macrophage
cjcppeka-1,Tregs
cjdabpfc-1,activated fibroblast/stellate
cjdamgmk-1,B cells
cjdaniea-1,activated fibroblast/stellate
cjdbkcni-1,activated fibroblast/stellate
cjdcdpbf-1,activated fibroblast/stellate
cjdcedgh-1,activated fibroblast/stellate
cjdceidp-1,activated fibroblast/stellate
cjdchhom-1,activated fibroblast/stellate
cjdcongl-1,activated fibroblast/stellate
cjddicdn-1,Unknown
cjddikfc-1,Tregs
cjddokcb-1,mast cell
cjdekmpc-1,Tregs
cjdffgkn-1,Tregs
cjdfgdad-1,mast cell
cjdfhkgj-1,Tregs
cjdfjlpj-1,myeloid/macrophage
cjdfliio-1,endothelial
cjdgonpo-1,myeloid/macrophage
cjdhbaaj-1,mast cell
cjdhecka-1,Tregs
cjdhghld-1,myeloid/macrophage
cjdhifll-1,activated fibroblast/stellate
cjdibfpm-1,myeloid/macrophage
cjdifflb-1,Tregs
cjdigdoa-1,activated fibroblast/stellate
cjdiiode-1,myeloid/macrophage
cjdikofk-1,endothelial
cjdjgacf-1,myeloid/macrophage
cjdklaca-1,Tregs
cjdldadm-1,Tregs
cjdlghoe-1,myeloid/macrophage
cjdmagjg-1,activated fibroblast/stellate
cjdmaiep-1,activated fibroblast/stellate
cjdmbgdi-1,myeloid/macrophage
cjdmeboa-1,activated fibroblast/stellate
cjdmghfi-1,activated fibroblast/stellate
cjdmlkbg-1,Tregs
cjdnbfpd-1,Tregs
cjdncjop-1,myeloid/macrophage
cjdnlhoa-1,activated fibroblast/stellate
cjdnmdeh-1,activated fibroblast/stellate
cjdobdcl-1,Tregs
cjdoineb-1,Tregs
cjdooinl-1,B cells
cjdpalho-1,Tregs
cjdpaoke-1,Tregs
cjdpchdh-1,Tregs
cjdpecdn-1,activated fibroblast/stellate
cjdpgjbc-1,activated fibroblast/stellate
cjdpioel-1,Tregs
cjdpplgp-1,Unknown
cjdppooc-1,mast cell
cjeaeahp-1,Tregs
cjeajnpo-1,Tregs
cjeamdbj-1,endothelial
cjeamdpp-1,activated fibroblast/stellate
cjecffbb-1,Tregs
cjechfhe-1,Tregs
cjeckhca-1,activated fibroblast/stellate
cjedhmak-1,activated fibroblast/stellate
cjedjkgm-1,activated fibroblast/stellate
cjedlpgg-1,activated fibroblast/stellate
cjeeaiaf-1,activated fibroblast/stellate
cjeejdlh-1,activated fibroblast/stellate
cjeejfil-1,endothelial
cjeemhlp-1,activated fibroblast/stellate
cjeemhma-1,Tregs
cjefchpi-1,endothelial
cjefdpek-1,endothelial
cjefgbdm-1,endothelial
cjefgfmc-1,activated fibroblast/stellate
cjegcgem-1,activated fibroblast/stellate
cjegipan-1,activated fibroblast/stellate
cjegkiap-1,endothelial
cjegmebm-1,endothelial
cjehbdmi-1,endothelial
cjehdlfg-1,activated fibroblast/stellate
cjehgipp-1,myeloid/macrophage
cjehhjna-1,endothelial
cjeibbfk-1,endothelial
cjeieehm-1,activated fibroblast/stellate
cjeiiahj-1,endothelial
cjeilcfm-1,activated fibroblast/stellate
cjejinbj-1,endothelial
cjejnlhp-1,activated fibroblast/stellate
cjeknlda-1,endothelial
cjeldlab-1,activated fibroblast/stellate
cjemfcka-1,endothelial
cjempgbi-1,endothelial
cjenekoj-1,activated fibroblast/stellate
cjenlmgk-1,endothelial
cjenpopm-1,endothelial
cjeofcgf-1,endothelial
cjeofglo-1,activated fibroblast/stellate
cjeonpbj-1,activated fibroblast/stellate
cjepdefm-1,activated fibroblast/stellate
cjepgngd-1,endothelial
cjepgolb-1,endothelial
cjepifkl-1,activated fibroblast/stellate
cjfagecg-1,activated fibroblast/stellate
cjfbempd-1,activated fibroblast/stellate
cjfbnhef-1,myeloid/macrophage
cjfcaoig-1,activated fibroblast/stellate
cjfccplc-1,activated fibroblast/stellate
cjfcffgo-1,activated fibroblast/stellate
cjfcljnj-1,activated fibroblast/stellate
cjfcpcde-1,endothelial
cjfdaoom-1,endothelial
cjfdelmn-1,activated fibroblast/stellate
cjfdhjef-1,activated fibroblast/stellate
cjfecafa-1,activated fibroblast/stellate
cjffhaka-1,endothelial
cjffhgdd-1,activated fibroblast/stellate
cjffjioi-1,activated fibroblast/stellate
cjffkhlf-1,endothelial
cjffkjin-1,activated fibroblast/stellate
cjfflbkg-1,activated fibroblast/stellate
cjfhahjp-1,activated fibroblast/stellate
cjfhffke-1,activated fibroblast/stellate
cjfhhjpn-1,activated fibroblast/stellate
cjfhkgkj-1,activated fibroblast/stellate
cjfhojik-1,endothelial
cjfidmha-1,activated fibroblast/stellate
cjfifohe-1,activated fibroblast/stellate
cjfiijjl-1,endothelial
cjfijneh-1,activated fibroblast/stellate
cjfinlnl-1,activated fibroblast/stellate
cjfjgndh-1,endothelial
cjfjnkad-1,endothelial
cjfjnkfg-1,endothelial
cjfkbdip-1,endothelial
cjfkfkdj-1,activated fibroblast/stellate
cjfkjjad-1,endothelial
cjfkpnde-1,endothelial
cjflfclk-1,activated fibroblast/stellate
cjflkcli-1,endothelial
cjfmbndl-1,endothelial
cjfmdgom-1,mast cell
cjfmgnen-1,activated fibroblast/stellate
cjfmhhjc-1,activated fibroblast/stellate
cjfmhkkk-1,endothelial
cjfmkhie-1,activated fibroblast/stellate
cjfmonhf-1,activated fibroblast/stellate
cjfndngb-1,endothelial
cjfoopnj-1,endothelial
cjfpbdcp-1,mast cell
cjfpkefh-1,activated fibroblast/stellate
cjgaajnd-1,endothelial
cjgacndg-1,endothelial
cjgafmjo-1,endothelial
cjgamifm-1,endothelial
cjgbjigk-1,myeloid/macrophage
cjgbmena-1,activated fibroblast/stellate
cjgcblob-1,endothelial
cjgccbgh-1,endothelial
cjgccocj-1,activated fibroblast/stellate
cjgcgkkl-1,endothelial
cjgcphbh-1,endothelial
cjgdepmo-1,endothelial
cjgdlffd-1,activated fibroblast/stellate
cjgdlooe-1,Tregs
cjgecdac-1,myeloid/macrophage
cjgechji-1,activated fibroblast/stellate
cjgedode-1,myeloid/macrophage
cjgenaae-1,myeloid/macrophage
cjgeoakf-1,activated fibroblast/stellate
cjgfaold-1,activated fibroblast/stellate
cjgfhmdh-1,activated fibroblast/stellate
cjgfneda-1,activated fibroblast/stellate
cjggbhhj-1,activated fibroblast/stellate
cjgggbfa-1,myeloid/macrophage
cjggmfai-1,Tregs
cjggmigj-1,B cells
cjggndoo-1,Tregs
cjghiamg-1,activated fibroblast/stellate
cjgibikf-1,Tregs
cjgidaim-1,mast cell
cjgidbpd-1,endothelial
cjgigijb-1,endothelial
cjgihkoc-1,activated fibroblast/stellate
cjgiifgf-1,activated fibroblast/stellate
cjgijfge-1,myeloid/macrophage
cjgjnlba-1,activated fibroblast/stellate
cjgkcbeh-1,activated fibroblast/stellate
cjgkflnp-1,activated fibroblast/stellate
cjglipeg-1,activated fibroblast/stellate
cjgmbcni-1,activated fibroblast/stellate
cjgmckph-1,activated fibroblast/stellate
cjgmfjnb-1,Tregs
cjgmpohk-1,Tregs
cjgnefff-1,myeloid/macrophage
cjgomndn-1,Tregs
cjgpagoo-1,activated fibroblast/stellate
cjgpempc-1,activated fibroblast/stellate
cjgphcdb-1,activated fibroblast/stellate
cjhacfkb-1,Tregs
cjhahopg-1,activated fibroblast/stellate
cjhaoaij-1,activated fibroblast/stellate
cjhapfkp-1,activated fibroblast/stellate
cjhcdpak-1,Tregs
cjhchcam-1,activated fibroblast/stellate
cjhcmkpa-1,activated fibroblast/stellate
cjhcnjpp-1,activated fibroblast/stellate
cjhcpglb-1,mast cell
cjhdnmin-1,activated fibroblast/stellate
cjheeihg-1,activated fibroblast/stellate
cjhfabpi-1,myeloid/macrophage
cjhfebha-1,myeloid/macrophage
cjhffija-1,myeloid/macrophage
cjhfggnm-1,myeloid/macrophage
cjhfmdhf-1,activated fibroblast/stellate
cjhfmjbb-1,Tregs
cjhgadoo-1,Tregs
cjhgbbli-1,activated fibroblast/stellate
cjhgcklc-1,Tregs
cjhgdcjk-1,myeloid/macrophage
cjhghadf-1,activated fibroblast/stellate
cjhgjccj-1,Tregs
cjhgmipf-1,activated fibroblast/stellate
cjhgojbj-1,activated fibroblast/stellate
cjhhfncd-1,activated fibroblast/stellate
cjhhhemo-1,activated fibroblast/stellate
cjhhhici-1,Tregs
cjhhlach-1,Tregs
cjhiabcg-1,myeloid/macrophage
cjhibnnf-1,myeloid/macrophage
cjhimnkh-1,Tregs
cjhjajmj-1,Tregs
cjhjbdhc-1,activated fibroblast/stellate
cjhjhean-1,Tregs
cjhjiglp-1,Tregs
cjhkckbd-1,myeloid/macrophage
cjhkhbjo-1,Unknown
cjhleold-1,Unknown
cjhlfmde-1,Unknown
cjhllcno-1,activated fibroblast/stellate
cjhmehbf-1,activated fibroblast/stellate
cjhmknpm-1,activated fibroblast/stellate
cjhoaoon-1,Tregs
cjhohmjo-1,activated fibroblast/stellate
cjhohpob-1,myeloid/macrophage
cjhoiabd-1,myeloid/macrophage
cjhojeig-1,myeloid/macrophage
cjhpfmhk-1,Tregs
cjhpmfhl-1,mast cell
cjhpobkn-1,myeloid/macrophage
cjhppadl-1,myeloid/macrophage
cjhppemg-1,mast cell
cjiahiep-1,mast cell
cjibbmgj-1,activated fibroblast/stellate
cjiboplh-1,activated fibroblast/stellate
cjichpfk-1,myeloid/macrophage
cjickfjg-1,activated fibroblast/stellate
cjiclpkj-1,activated fibroblast/stellate
cjicpapm-1,myeloid/macrophage
cjicpnnn-1,activated fibroblast/stellate
cjiddnja-1,activated fibroblast/stellate
cjidelnb-1,activated fibroblast/stellate
cjiekpjk-1,myeloid/macrophage
cjigaddc-1,myeloid/macrophage
cjigbldf-1,B cells
cjigbmkf-1,activated fibroblast/stellate
cjigfomc-1,activated fibroblast/stellate
cjihbjme-1,activated fibroblast/stellate
cjihjdbk-1,activated fibroblast/stellate
cjiibhae-1,activated fibroblast/stellate
cjijbkhh-1,activated fibroblast/stellate
cjijiehk-1,activated fibroblast/stellate
cjijnafp-1,myeloid/macrophage
cjikjoje-1,Tregs
cjikpeam-1,B cells
cjilaook-1,myeloid/macrophage
cjilccla-1,myeloid/macrophage
cjilfpjp-1,myeloid/macrophage
cjilnknl-1,Tregs
cjimhkci-1,myeloid/macrophage
cjinccif-1,activated fibroblast/stellate
cjinekim-1,activated fibroblast/stellate
cjinkiop-1,activated fibroblast/stellate
cjinkoig-1,Tregs
cjinokbn-1,B cells
cjinpeng-1,myeloid/macrophage
cjiodiob-1,B cells
cjioffbc-1,myeloid/macrophage
cjiohodp-1,Tregs
cjipclap-1,B cells
cjipeiih-1,myeloid/macrophage
cjipfibf-1,B cells
cjipgnfp-1,activated fibroblast/stellate
cjipnofo-1,activated fibroblast/stellate
cjjacigh-1,activated fibroblast/stellate
cjjahccm-1,mast cell
cjjahmgj-1,myeloid/macrophage
cjjajhlh-1,myeloid/macrophage
cjjaombf-1,activated fibroblast/stellate
cjjcnijf-1,activated fibroblast/stellate
cjjcnonh-1,endothelial
cjjeekhb-1,activated fibroblast/stellate
cjjegfjg-1,activated fibroblast/stellate
cjjejmnh-1,endothelial
cjjejmoc-1,endothelial
cjjeodmc-1,endothelial
cjjfhjab-1,myeloid/macrophage
cjjfpdgh-1,activated fibroblast/stellate
cjjgifpp-1,endothelial
cjjgmpkb-1,activated fibroblast/stellate
cjjgnehb-1,endothelial
cjjgoiam-1,activated fibroblast/stellate
cjjhklel-1,activated fibroblast/stellate
cjjhmman-1,endothelial
cjjhnnih-1,activated fibroblast/stellate
cjjhokfp-1,activated fibroblast/stellate
cjjifloi-1,activated fibroblast/stellate
cjjihjkj-1,endothelial
cjjjalee-1,endothelial
cjjjcpag-1,activated fibroblast/stellate
cjjjeaji-1,activated fibroblast/stellate
cjjjfgko-1,activated fibroblast/stellate
cjjjkblo-1,endothelial
cjjjlkgb-1,activated fibroblast/stellate
cjjjlmfb-1,activated fibroblast/stellate
cjjjmgck-1,activated fibroblast/stellate
cjjjobki-1,endothelial
cjjkfpni-1,endothelial
cjjkjagi-1,activated fibroblast/stellate
cjjknibp-1,activated fibroblast/stellate
cjjlbdhb-1,endothelial
cjjllmnk-1,activated fibroblast/stellate
cjjmeddb-1,activated fibroblast/stellate
cjjmegpj-1,activated fibroblast/stellate
cjjmnbdo-1,activated fibroblast/stellate
cjjndaaj-1,activated fibroblast/stellate
cjjngkhf-1,activated fibroblast/stellate
cjjnhlbg-1,Tregs
cjjoiefa-1,activated fibroblast/stellate
cjjoomhn-1,activated fibroblast/stellate
cjjopffo-1,activated fibroblast/stellate
cjjpbgac-1,Tregs
cjjpdkag-1,myeloid/macrophage
cjjpdkoo-1,activated fibroblast/stellate
cjjpepol-1,Tregs
cjjpmpid-1,myeloid/macrophage
cjkajfcb-1,Tregs
cjkakdfl-1,activated fibroblast/stellate
cjkakpdk-1,activated fibroblast/stellate
cjkaoflm-1,activated fibroblast/stellate
cjkbhjob-1,activated fibroblast/stellate
cjkbiffk-1,activated fibroblast/stellate
cjkccdmb-1,activated fibroblast/stellate
cjkcdeca-1,Unknown
cjkcelcj-1,activated fibroblast/stellate
cjkcjeih-1,activated fibroblast/stellate
cjkcnnac-1,activated fibroblast/stellate
cjkdaajc-1,Tregs
cjkdejof-1,Tregs
cjkdfmod-1,activated fibroblast/stellate
cjkdhbho-1,activated fibroblast/stellate
cjkdiipd-1,activated fibroblast/stellate
cjkegjcd-1,activated fibroblast/stellate
cjkejhki-1,activated fibroblast/stellate
cjkgbcee-1,activated fibroblast/stellate
cjkgejlg-1,myeloid/macrophage
cjkhndlm-1,myeloid/macrophage
cjkhogha-1,myeloid/macrophage
cjkhpkdj-1,Tregs
cjkhpndj-1,activated fibroblast/stellate
cjkiffio-1,activated fibroblast/stellate
cjkioifb-1,endothelial
cjkjnema-1,activated fibroblast/stellate
cjkjnjod-1,activated fibroblast/stellate
cjkkcdpc-1,Tregs
cjkkhjal-1,Tregs
cjkkjffn-1,Tregs
cjkmbhhi-1,endothelial
cjkmfoke-1,activated fibroblast/stellate
cjkmnoff-1,myeloid/macrophage
cjkneali-1,Tregs
cjkngbei-1,activated fibroblast/stellate
cjknjjhp-1,Tregs
cjkocpen-1,myeloid/macrophage
cjkohlbb-1,Tregs
cjkonflj-1,activated fibroblast/stellate
cjkpedfc-1,activated fibroblast/stellate
cjkpeink-1,endothelial
cjkphinh-1,endothelial
cjkpngpo-1,Tregs
cjlablap-1,acinar epithelial
cjlbaicj-1,ductal/tumor epithelial
cjlbeacj-1,acinar epithelial
cjlbfgec-1,acinar epithelial
cjlbnlop-1,acinar epithelial
cjlclbkp-1,acinar epithelial
cjlddohn-1,acinar epithelial
cjlejiei-1,ductal/tumor epithelial
cjlemabp-1,ductal/tumor epithelial
cjlffdge-1,acinar epithelial
cjlfgjhj-1,acinar epithelial
cjlfhcoh-1,acinar epithelial
cjlfnfkl-1,acinar epithelial
cjlfpili-1,acinar epithelial
cjlgaogk-1,acinar epithelial
cjlgcodd-1,ductal/tumor epithelial
cjlggibg-1,acinar epithelial
cjlhbamc-1,myeloid/macrophage
cjlhbian-1,ductal/tumor epithelial
cjlhdedo-1,acinar epithelial
cjlhfjca-1,acinar epithelial
cjlhmmcn-1,acinar epithelial
cjliihkf-1,acinar epithelial
cjlijcfb-1,acinar epithelial
cjlinmkk-1,acinar epithelial
cjljdpmp-1,ductal/tumor epithelial
cjlkcmcf-1,ductal/tumor epithelial
cjlkdldn-1,acinar epithelial
cjlkfdfe-1,ductal/tumor epithelial
cjlklflp-1,ductal/tumor epithelial
cjlkpapa-1,ductal/tumor epithelial
cjlmbood-1,acinar epithelial
cjlmdnli-1,ductal/tumor epithelial
cjlmffce-1,acinar epithelial
cjlnbgic-1,acinar epithelial
cjlnkibe-1,ductal/tumor epithelial
cjloadcg-1,ductal/tumor epithelial
cjlogaji-1,acinar epithelial
cjloolac-1,ductal/tumor epithelial
cjlpccdj-1,acinar epithelial
cjlpdhjf-1,acinar epithelial
cjlpeegf-1,myeloid/macrophage
cjlphagm-1,acinar epithelial
cjlpljcn-1,activated fibroblast/stellate
cjlpodnd-1,ductal/tumor epithelial
cjlppood-1,acinar epithelial
cjmafcii-1,ductal/tumor epithelial
cjmajjmk-1,endothelial
cjmbgjae-1,acinar epithelial
cjmbhfaa-1,acinar epithelial
cjmbjgio-1,acinar epithelial
cjmbnkip-1,acinar epithelial
cjmcaoab-1,activated fibroblast/stellate
cjmcldmj-1,acinar epithelial
cjmcnjnk-1,endothelial
cjmdegdj-1,acinar epithelial
cjmdeoji-1,acinar epithelial
cjmdmbel-1,acinar epithelial
cjmenelo-1,acinar epithelial
cjmfdebi-1,acinar epithelial
cjmfeceg-1,acinar epithelial
cjmfmkkn-1,activated fibroblast/stellate
cjmggnea-1,acinar epithelial
cjmgjhpj-1,acinar epithelial
cjmgmgon-1,acinar epithelial
cjmgomik-1,myeloid/macrophage
cjmgpigp-1,acinar epithelial
cjmhbepk-1,acinar epithelial
cjmhebba-1,acinar epithelial
cjmhggab-1,activated fibroblast/stellate
cjmhicjl-1,Tregs
cjmhkcmc-1,activated fibroblast/stellate
cjmhkeaf-1,myeloid/macrophage
cjmihdkh-1,acinar epithelial
cjmihmeb-1,ductal/tumor epithelial
cjmjckkk-1,Unknown
cjmjeedn-1,acinar epithelial
cjmjplcm-1,activated fibroblast/stellate
cjmkeldk-1,acinar epithelial
cjmkkomb-1,acinar epithelial
cjmlkhbb-1,acinar epithelial
cjmlncmk-1,acinar epithelial
cjmlpjbd-1,activated fibroblast/stellate
cjmmefdk-1,acinar epithelial
cjmmepjp-1,acinar epithelial
cjmmfcmd-1,acinar epithelial
cjmmfila-1,acinar epithelial
cjmmjena-1,acinar epithelial
cjmmnief-1,acinar epithelial
cjmnegdo-1,acinar epithelial
cjmoaocd-1,acinar epithelial
cjmofibe-1,acinar epithelial
cjmpfpkk-1,myeloid/macrophage
cjmpgjno-1,acinar epithelial
cjnadbml-1,acinar epithelial
cjnaneba-1,endothelial
cjnbbpge-1,endothelial
cjnblbgn-1,activated fibroblast/stellate
cjncakle-1,activated fibroblast/stellate
cjnccccm-1,acinar epithelial
cjnccfkg-1,Tregs
cjncogan-1,activated fibroblast/stellate
cjndhikm-1,acinar epithelial
cjnemidg-1,activated fibroblast/stellate
cjnepplb-1,activated fibroblast/stellate
cjnfbpph-1,activated fibroblast/stellate
cjnfkgen-1,endothelial
cjnflecd-1,endothelial
cjnfphjm-1,ductal/tumor epithelial
cjnfpofd-1,ductal/tumor epithelial
cjngagik-1,ductal/tumor epithelial
cjngfnbb-1,endothelial
cjnghalf-1,acinar epithelial
cjnglflo-1,ductal/tumor epithelial
cjngnaie-1,ductal/tumor epithelial
cjnhcfjp-1,acinar epithelial
cjnhdmga-1,ductal/tumor epithelial
cjnhfomo-1,activated fibroblast/stellate
cjnhgbfd-1,myeloid/macrophage
cjnhneji-1,activated fibroblast/stellate
cjnhpcii-1,myeloid/macrophage
cjnicbkk-1,activated fibroblast/stellate
cjniccna-1,myeloid/macrophage
cjnidgpp-1,myeloid/macrophage
cjninddd-1,activated fibroblast/stellate
cjninmnj-1,activated fibroblast/stellate
cjnionfh-1,activated fibroblast/stellate
cjnjence-1,myeloid/macrophage
cjnjlfgl-1,Tregs
cjnjpbbo-1,Tregs
cjnkdopp-1,activated fibroblast/stellate
cjnkechc-1,B cells
cjnkgadj-1,activated fibroblast/stellate
cjnkjjop-1,activated fibroblast/stellate
cjnkmapi-1,myeloid/macrophage
cjnlidha-1,acinar epithelial
cjnlkfkc-1,intestinal-like/PanIN-like ductal epithelial
cjnmbamh-1,activated fibroblast/stellate
cjnmekdo-1,ductal/tumor epithelial
cjnmnchk-1,activated fibroblast/stellate
cjnmodgk-1,activated fibroblast/stellate
cjnmpddg-1,Tregs
cjnmphic-1,intestinal-like/PanIN-like ductal epithelial
cjnnakhf-1,Tregs
cjnniaba-1,Unknown
cjnniabc-1,activated fibroblast/stellate
cjnnlfii-1,activated fibroblast/stellate
cjnoddjh-1,activated fibroblast/stellate
cjnodpdh-1,myeloid/macrophage
cjnofpbl-1,myeloid/macrophage
cjnojcaa-1,activated fibroblast/stellate
cjnomkcp-1,activated fibroblast/stellate
cjnonnjn-1,Unknown
cjnpcbli-1,activated fibroblast/stellate
cjnpgmjc-1,activated fibroblast/stellate
cjoaealj-1,activated fibroblast/stellate
cjoahpmk-1,activated fibroblast/stellate
cjoakhci-1,activated fibroblast/stellate
cjobapop-1,Unknown
cjobdeng-1,myeloid/macrophage
cjoblnjl-1,activated fibroblast/stellate
cjocaedj-1,Unknown
cjoccfid-1,Unknown
cjociagm-1,activated fibroblast/stellate
cjocmnag-1,activated fibroblast/stellate
cjodbgka-1,myeloid/macrophage
cjodgpjp-1,myeloid/macrophage
cjodjkdj-1,activated fibroblast/stellate
cjodkknb-1,B cells
cjoeeaja-1,activated fibroblast/stellate
cjoeinbh-1,Tregs
cjogcapi-1,activated fibroblast/stellate
cjoggfjl-1,myeloid/macrophage
cjoghhec-1,activated fibroblast/stellate
cjoghjno-1,activated fibroblast/stellate
cjogmgkn-1,Tregs
cjognhpb-1,activated fibroblast/stellate
cjohbgnk-1,Unknown
cjohcpoc-1,Tregs
cjohegaj-1,Tregs
cjohnkdb-1,activated fibroblast/stellate
cjoihcmn-1,B cells
cjoiiddg-1,Tregs
cjoiikfe-1,Tregs
cjoiipii-1,Tregs
cjoilkeb-1,Tregs
cjokanfd-1,ductal/tumor epithelial
cjokejjf-1,acinar epithelial
cjokfjag-1,ductal/tumor epithelial
cjokglan-1,ductal/tumor epithelial
cjokjcem-1,ductal/tumor epithelial
cjolbbji-1,endothelial
cjomaobo-1,ductal/tumor epithelial
cjomcggg-1,ductal/tumor epithelial
cjomoded-1,acinar epithelial
cjompiaj-1,activated fibroblast/stellate
cjonccaj-1,ductal/tumor epithelial
cjoncfdn-1,myeloid/macrophage
cjondmog-1,acinar epithelial
cjoniebp-1,ductal/tumor epithelial
cjonjcni-1,ductal/tumor epithelial
cjonmlpb-1,endothelial
cjooaaif-1,myeloid/macrophage
cjooboml-1,ductal/tumor epithelial
cjoocbnp-1,ductal/tumor epithelial
cjoocdln-1,ductal/tumor epithelial
cjoodkcb-1,acinar epithelial
cjoodnbg-1,ductal/tumor epithelial
cjooegdb-1,ductal/tumor epithelial
cjoolggl-1,ductal/tumor epithelial
cjooplof-1,acinar epithelial
cjopbjae-1,ductal/tumor epithelial
cjopdgdi-1,ductal/tumor epithelial
cjopongp-1,ductal/tumor epithelial
cjpahkpp-1,activated fibroblast/stellate
cjpajfjm-1,ductal/tumor epithelial
cjpapffc-1,acinar epithelial
cjpapmin-1,Unknown
cjpbmhbo-1,acinar epithelial
cjpbojii-1,ductal/tumor epithelial
cjpcgmme-1,activated fibroblast/stellate
cjpcnpfc-1,Unknown
cjpddmmi-1,ductal/tumor epithelial
cjpdhhjf-1,ductal/tumor epithelial
cjpdjihj-1,acinar epithelial
cjpdkppl-1,myeloid/macrophage
cjpdlgpl-1,ductal/tumor epithelial
cjpdnnah-1,acinar epithelial
cjpeanij-1,acinar epithelial
cjpedlhe-1,Unknown
cjpehgjg-1,acinar epithelial
cjpfbngo-1,ductal/tumor epithelial
cjpfdbcd-1,acinar epithelial
cjpfkohc-1,acinar epithelial
cjpfndck-1,acinar epithelial
cjpgacmb-1,acinar epithelial
cjphdcli-1,ductal/tumor epithelial
cjphjljc-1,acinar epithelial
cjphknnp-1,acinar epithelial
cjphojlj-1,ductal/tumor epithelial
cjpiemee-1,acinar epithelial
cjpikomh-1,acinar epithelial
cjpimafd-1,acinar epithelial
cjpjemhh-1,ductal/tumor epithelial
cjpjnimd-1,ductal/tumor epithelial
cjpkfeli-1,acinar epithelial
cjpkphan-1,activated fibroblast/stellate
cjpleekd-1,acinar epithelial
cjplloel-1,ductal/tumor epithelial
cjplmadg-1,activated fibroblast/stellate
cjpmdeni-1,acinar epithelial
cjpmjifd-1,myeloid/macrophage
cjpmlbkf-1,myeloid/macrophage
cjpnbegk-1,acinar epithelial
cjpnbonn-1,myeloid/macrophage
cjpnkodh-1,acinar epithelial
cjpoepck-1,acinar epithelial
cjpopclf-1,ductal/tumor epithelial
cjpopjdn-1,acinar epithelial
cjppcgcd-1,acinar epithelial
cjppjjlp-1,acinar epithelial
cjppocia-1,acinar epithelial
ckaaikik-1,ductal/tumor epithelial
ckaamnjd-1,acinar epithelial
ckaapdeg-1,acinar epithelial
ckabjkpi-1,ductal/tumor epithelial
ckabjopo-1,acinar epithelial
ckablabh-1,acinar epithelial
ckaboogf-1,acinar epithelial
ckacalgc-1,acinar epithelial
ckackdbe-1,acinar epithelial
