cell_id,group
aamlbcnl-1,ductal/tumor epithelial
aamlbmmd-1,ductal/tumor epithelial
aammepon-1,ductal/tumor epithelial
aammhjdd-1,ductal/tumor epithelial
aammnoaa-1,ductal/tumor epithelial
aamndhme-1,ductal/tumor epithelial
aamnfbjj-1,ductal/tumor epithelial
aamochbp-1,ductal/tumor epithelial
aamogfne-1,ductal/tumor epithelial
aamohnpp-1,ductal/tumor epithelial
aamommde-1,ductal/tumor epithelial
aamplhki-1,ductal/tumor epithelial
aanaeika-1,ductal/tumor epithelial
aanbaele-1,endocrine/islet
aanbahbl-1,ductal/tumor epithelial
aanbijbl-1,ductal/tumor epithelial
aanbmaae-1,endocrine/islet
aanccedj-1,endocrine/islet
aandeeah-1,ductal/tumor epithelial
aanednhm-1,endocrine/islet
aanfmdgo-1,endocrine/islet
aanfmkhc-1,endocrine/islet
aangaecf-1,endocrine/islet
aangcjkf-1,endocrine/islet
aanggpbm-1,endocrine/islet
aangkhap-1,endocrine/islet
aangondo-1,endocrine/islet
aanifgka-1,endocrine/islet
aanijofo-1,endocrine/islet
aanjafmp-1,endocrine/islet
aanjdcgb-1,endocrine/islet
aanjpgcj-1,endocrine/islet
aankeahl-1,endocrine/islet
aankegim-1,ductal/tumor epithelial
aankgmkl-1,ductal/tumor epithelial
aankhlla-1,ductal/tumor epithelial
aanlnbph-1,ductal/tumor epithelial
aanlphmo-1,ductal/tumor epithelial
aanmamlf-1,ductal/tumor epithelial
aanmbnpj-1,ductal/tumor epithelial
aanmimce-1,ductal/tumor epithelial
aannbnmd-1,ductal/tumor epithelial
aannghde-1,ductal/tumor epithelial
aannmjhh-1,endocrine/islet
aannnmgn-1,myeloid/macrophage
aanococo-1,endocrine/islet
aanonhbb-1,endocrine/islet
aanonhgh-1,ductal/tumor epithelial
aanpofid-1,endocrine/islet
aanppimg-1,endocrine/islet
aaoaggfh-1,endocrine/islet
aaoapcch-1,ductal/tumor epithelial
aaoceijb-1,ductal/tumor epithelial
aaocoplb-1,ductal/tumor epithelial
aaocplfb-1,ductal/tumor epithelial
aaodioog-1,endocrine/islet
aaodlekd-1,endocrine/islet
aaodoogh-1,endocrine/islet
aaodpccg-1,ductal/tumor epithelial
aaofgoed-1,endocrine/islet
aaofnmod-1,endocrine/islet
aaogfkbo-1,endocrine/islet
aaoihiec-1,endocrine/islet
aaojgeai-1,endocrine/islet
aaojhfmi-1,endocrine/islet
aaokabfc-1,endocrine/islet
aaokaeek-1,endocrine/islet
aaolfelc-1,endocrine/islet
aaolinpj-1,endocrine/islet
aaolmbdl-1,endocrine/islet
aaolpehe-1,ductal/tumor epithelial
aaomfbce-1,ductal/tumor epithelial
aaomnblb-1,ductal/tumor epithelial
aaonbcaf-1,ductal/tumor epithelial
aaondgoa-1,myeloid/macrophage
aaongaem-1,ductal/tumor epithelial
aaooebab-1,ductal/tumor epithelial
aaopalep-1,myeloid/macrophage
aaopfljg-1,ductal/tumor epithelial
aaopgifa-1,ductal/tumor epithelial
aaopjcnn-1,ductal/tumor epithelial
aaopkmip-1,ductal/tumor epithelial
aaoppblo-1,ductal/tumor epithelial
aapagein-1,intestinal-like/PanIN-like ductal epithelial
aapaloog-1,intestinal-like/PanIN-like ductal epithelial
aapambff-1,intestinal-like/PanIN-like ductal epithelial
aapaocij-1,intestinal-like/PanIN-like ductal epithelial
aapbffok-1,intestinal-like/PanIN-like ductal epithelial
aapbngmi-1,intestinal-like/PanIN-like ductal epithelial
aapcaghd-1,intestinal-like/PanIN-like ductal epithelial
aapcbedc-1,intestinal-like/PanIN-like ductal epithelial
aapcjege-1,ductal/tumor epithelial
aapdmjok-1,intestinal-like/PanIN-like ductal epithelial
aapdmkho-1,intestinal-like/PanIN-like ductal epithelial
