cell_id,group
abacaoan-1,pancreatic acinar epithelium
abacbogl-1,pancreatic acinar epithelium
abaccilh-1,pancreatic ductal epithelium
abaegabf-1,pancreatic acinar epithelium
abaekgfm-1,pancreatic ductal epithelium
abaeneik-1,Endothelial cells
abafagne-1,pancreatic ductal epithelium
abaglghh-1,pancreatic ductal epithelium
abagmlhn-1,pancreatic ductal epithelium
abagmnad-1,pancreatic acinar epithelium
abagpolp-1,Endothelial cells
abahdkkk-1,Endothelial cells
abahngbj-1,pancreatic ductal epithelium
abahoolj-1,pancreatic acinar epithelium
abahopif-1,pancreatic acinar epithelium
abaifkjg-1,pancreatic acinar epithelium
abaifpkm-1,pancreatic ductal epithelium
abaioeki-1,pancreatic ductal epithelium
abajapmp-1,pancreatic ductal epithelium
abakgbkg-1,pancreatic acinar epithelium
abakglgg-1,Fibroblasts
abakjcka-1,pancreatic ductal epithelium
abakkmln-1,Endothelial cells
abalaihi-1,pancreatic acinar epithelium
abalcghl-1,pancreatic ductal epithelium
abalnoph-1,pancreatic acinar epithelium
abamnlgj-1,pancreatic ductal epithelium
abaojkng-1,pancreatic acinar epithelium
abapdmej-1,pancreatic ductal epithelium
abaplofb-1,pancreatic ductal epithelium
abappnka-1,pancreatic acinar epithelium
abbachab-1,Endothelial cells
abbadedn-1,pancreatic ductal epithelium
abbajkib-1,pancreatic acinar epithelium
abbbfefm-1,pancreatic acinar epithelium
abbbipgm-1,pancreatic acinar epithelium
abbbjjjd-1,pancreatic acinar epithelium
abbcnock-1,Myeloid cells
abbdopkd-1,pancreatic acinar epithelium
abbeafig-1,pancreatic acinar epithelium
abbemego-1,pancreatic acinar epithelium
abbfkdkg-1,pancreatic acinar epithelium
abbgchcp-1,pancreatic acinar epithelium
abbgongc-1,pancreatic acinar epithelium
abbhoojn-1,pancreatic acinar epithelium
abbiadeb-1,pancreatic acinar epithelium
abbibbgc-1,pancreatic acinar epithelium
abbiofbj-1,Myeloid cells
abbjnfaj-1,Endothelial cells
abbjnijm-1,pancreatic ductal epithelium
abbkckab-1,Endothelial cells
abblaece-1,pancreatic ductal epithelium
abbngplk-1,pancreatic ductal epithelium
abbnjjdc-1,pancreatic ductal epithelium
abboagff-1,pancreatic acinar epithelium
abbpfgda-1,pancreatic ductal epithelium
abcamnoi-1,pancreatic ductal epithelium
abcaonfn-1,pancreatic ductal epithelium
abcbfkbi-1,pancreatic ductal epithelium
abcbgcdf-1,pancreatic ductal epithelium
abcbibge-1,pancreatic ductal epithelium
abcbieml-1,pancreatic acinar epithelium
abcbioei-1,pancreatic acinar epithelium
abcblghl-1,pancreatic ductal epithelium
abccipcf-1,pancreatic ductal epithelium
abccmbam-1,pancreatic acinar epithelium
abcdcejj-1,pancreatic ductal epithelium
abcfelgi-1,pancreatic acinar epithelium
abchakck-1,pancreatic acinar epithelium
abcipjkk-1,pancreatic acinar epithelium
abcjahcc-1,pancreatic ductal epithelium
abcjjcgl-1,pancreatic ductal epithelium
abcjlkel-1,pancreatic ductal epithelium
abcldmhb-1,pancreatic acinar epithelium
abcloepc-1,pancreatic acinar epithelium
abcmblph-1,pancreatic acinar epithelium
abcmnodf-1,pancreatic acinar epithelium
abcmokfb-1,Fibroblasts
abcncnme-1,pancreatic acinar epithelium
abcndnll-1,pancreatic ductal epithelium
abcnipoc-1,pancreatic acinar epithelium
abcodkmm-1,pancreatic ductal epithelium
abcpjjnd-1,pancreatic ductal epithelium
abdabcih-1,pancreatic ductal epithelium
abdacmod-1,pancreatic acinar epithelium
abdadbei-1,pancreatic ductal epithelium
abdaenjl-1,pancreatic ductal epithelium
abdckong-1,pancreatic acinar epithelium
abdcphcf-1,pancreatic acinar epithelium
abddnike-1,pancreatic acinar epithelium
abdeajpi-1,pancreatic ductal epithelium
abdeeila-1,pancreatic ductal epithelium
abdenecm-1,pancreatic ductal epithelium
abdfeajk-1,pancreatic ductal epithelium
abdfmbec-1,pancreatic ductal epithelium
abdfnfaf-1,pancreatic ductal epithelium
abdhldga-1,pancreatic ductal epithelium
abdiagji-1,pancreatic ductal epithelium
abdjlekm-1,pancreatic acinar epithelium
abdkdghg-1,Endothelial cells
abdlmfba-1,pancreatic acinar epithelium
abdlngpd-1,pancreatic acinar epithelium
abdmbbip-1,pancreatic ductal epithelium
abdmjpak-1,pancreatic acinar epithelium
abdnamhp-1,pancreatic acinar epithelium
abdnmell-1,pancreatic ductal epithelium
abdolhff-1,pancreatic acinar epithelium
abdpeifn-1,pancreatic ductal epithelium
abdpljbp-1,pancreatic acinar epithelium
abebeech-1,pancreatic acinar epithelium
abebkika-1,Endothelial cells
abecabec-1,pancreatic acinar epithelium
abecncpb-1,pancreatic acinar epithelium
abedaefn-1,pancreatic acinar epithelium
abedegla-1,pancreatic ductal epithelium
abedelji-1,pancreatic acinar epithelium
abedfgll-1,pancreatic acinar epithelium
abedhljn-1,pancreatic acinar epithelium
abeegmmf-1,pancreatic acinar epithelium
abefjicp-1,pancreatic acinar epithelium
abehdpnb-1,pancreatic acinar epithelium
abeikfmh-1,pancreatic acinar epithelium
abejfdkj-1,pancreatic acinar epithelium
abejfmnm-1,pancreatic ductal epithelium
abejjmpg-1,pancreatic ductal epithelium
abeknakk-1,pancreatic acinar epithelium
abeldnhl-1,pancreatic acinar epithelium
abemaebc-1,pancreatic ductal epithelium
abemhfig-1,pancreatic ductal epithelium
abemlgik-1,pancreatic acinar epithelium
abeobgpj-1,pancreatic acinar epithelium
abeoehjf-1,pancreatic acinar epithelium
abeolaej-1,pancreatic ductal epithelium
abeolebp-1,pancreatic ductal epithelium
abepemng-1,pancreatic acinar epithelium
abepffei-1,Fibroblasts
abfacace-1,pancreatic ductal epithelium
abfahmcg-1,pancreatic acinar epithelium
abfanmin-1,pancreatic ductal epithelium
abfbmnkd-1,pancreatic ductal epithelium
abfbodhb-1,pancreatic acinar epithelium
abfcgnlm-1,Fibroblasts
abfchlfk-1,pancreatic ductal epithelium
abfcjhmb-1,pancreatic acinar epithelium
abfgkhbb-1,pancreatic acinar epithelium
abfhbong-1,pancreatic acinar epithelium
abfijopc-1,pancreatic acinar epithelium
abfinekg-1,pancreatic acinar epithelium
abfjjmph-1,pancreatic acinar epithelium
abfjlolo-1,pancreatic acinar epithelium
abfklbeg-1,Fibroblasts
abflcbef-1,Endothelial cells
abflfnhl-1,pancreatic acinar epithelium
abfpbiao-1,pancreatic acinar epithelium
abfpciki-1,pancreatic acinar epithelium
abfpfkbl-1,pancreatic acinar epithelium
abgakffc-1,pancreatic acinar epithelium
abgakobg-1,pancreatic acinar epithelium
abgbhaem-1,pancreatic acinar epithelium
abgbhkmi-1,Fibroblasts
abgbjgil-1,Fibroblasts
abgbplfd-1,Endothelial cells
abgeaibf-1,Fibroblasts
abgecgli-1,pancreatic acinar epithelium
abgeflpi-1,pancreatic acinar epithelium
abgejmga-1,Endothelial cells
abgfjebk-1,pancreatic acinar epithelium
abggcbgp-1,pancreatic acinar epithelium
abggdpmo-1,pancreatic acinar epithelium
abghdlmb-1,pancreatic ductal epithelium
abgilggj-1,Fibroblasts
abgjbhei-1,pancreatic acinar epithelium
abgjcfda-1,pancreatic acinar epithelium
abgjenid-1,Fibroblasts
abgkeeep-1,T cells
abgkombj-1,Myeloid cells
abgmhijc-1,pancreatic acinar epithelium
abgmodno-1,pancreatic acinar epithelium
abgokkil-1,pancreatic acinar epithelium
abgolged-1,pancreatic ductal epithelium
abgpijpf-1,pancreatic ductal epithelium
abgppaih-1,pancreatic acinar epithelium
abhagani-1,pancreatic ductal epithelium
abhbdhjd-1,pancreatic ductal epithelium
abhcfnim-1,pancreatic acinar epithelium
abhdbkhg-1,pancreatic acinar epithelium
abhdckhg-1,pancreatic acinar epithelium
abhdpeng-1,pancreatic acinar epithelium
abheafdh-1,pancreatic acinar epithelium
abhebjke-1,pancreatic acinar epithelium
abhecjhl-1,pancreatic acinar epithelium
abheeieg-1,pancreatic acinar epithelium
abhfeelo-1,pancreatic acinar epithelium
abhfjodm-1,pancreatic acinar epithelium
abhflimk-1,pancreatic acinar epithelium
abhfnmli-1,pancreatic acinar epithelium
abhggfai-1,pancreatic acinar epithelium
abhickkl-1,pancreatic acinar epithelium
abhilcgp-1,Fibroblasts
