imageid,pathology,phenotype,fiber_type,feature_fiber,cell_feature,cross_morans_i
S00292623,OA,MERTK+ Macrophages,COL6A1,minor_axis_length,is_MERTKpos_Macrophages,0.0014953134218414162
S00292623,OA,MERTK+ Macrophages,COL6A1,area,is_MERTKpos_Macrophages,0.00015651933833035105
S00292623,OA,MERTK+ Macrophages,COL6A1,eccentricity,is_MERTKpos_Macrophages,-0.004127819993231365
S00292623,OA,MERTK+ Macrophages,COL6A1,alignment_score,is_MERTKpos_Macrophages,-0.0010315882881358162
S00292623,OA,MERTK+ Macrophages,FN,major_axis_length,is_MERTKpos_Macrophages,0.002788278129405676
S00292623,OA,MERTK+ Macrophages,FN,minor_axis_length,is_MERTKpos_Macrophages,0.003317307411747736
S00292623,OA,MERTK+ Macrophages,FN,area,is_MERTKpos_Macrophages,0.003540036502757991
S00292623,OA,MERTK+ Macrophages,FN,eccentricity,is_MERTKpos_Macrophages,-0.0020932002873388297
S00292623,OA,MERTK+ Macrophages,FN,alignment_score,is_MERTKpos_Macrophages,-0.004690882717697069
S00292623,OA,MERTK+ Macrophages,MFAP5,major_axis_length,is_MERTKpos_Macrophages,-0.004198087892589806
S00292623,OA,MERTK+ Macrophages,MFAP5,minor_axis_length,is_MERTKpos_Macrophages,-0.0032741725278664507
S00292623,OA,MERTK+ Macrophages,MFAP5,area,is_MERTKpos_Macrophages,-0.00152496556740374
S00292623,OA,MERTK+ Macrophages,MFAP5,eccentricity,is_MERTKpos_Macrophages,-0.006296515101356518
S00292623,OA,MERTK+ Macrophages,MFAP5,alignment_score,is_MERTKpos_Macrophages,0.009695290109402737
S00292623,OA,Monocytes,CHP,major_axis_length,is_Monocytes,0.0015968661576366994
S00292623,OA,Monocytes,CHP,minor_axis_length,is_Monocytes,-0.005061792405742183
S00292623,OA,Monocytes,CHP,area,is_Monocytes,-0.005186682324247486
S00292623,OA,Monocytes,CHP,eccentricity,is_Monocytes,0.015204406779025919
S00292623,OA,Monocytes,CHP,alignment_score,is_Monocytes,-0.003596502622196287
S00292623,OA,Monocytes,COL1A1bis,major_axis_length,is_Monocytes,0.01779830668636015
S00292623,OA,Monocytes,COL1A1bis,minor_axis_length,is_Monocytes,0.04455761231041426
S00292623,OA,Monocytes,COL1A1bis,area,is_Monocytes,0.03746594345587448
S00292623,OA,Monocytes,COL1A1bis,eccentricity,is_Monocytes,-0.033972249289297964
S00292623,OA,Monocytes,COL1A1bis,alignment_score,is_Monocytes,-0.009440218126261913
S00292623,OA,Monocytes,COL4A1,major_axis_length,is_Monocytes,-0.0246202642865673
S00292623,OA,Monocytes,COL4A1,minor_axis_length,is_Monocytes,-0.013819286592734603
S00292623,OA,Monocytes,COL4A1,area,is_Monocytes,-0.013245833612096351
S00292623,OA,Monocytes,COL4A1,eccentricity,is_Monocytes,0.007325971207270192
S00292623,OA,Monocytes,COL4A1,alignment_score,is_Monocytes,-0.03403774359967505
S00292623,OA,Monocytes,COL6A1,major_axis_length,is_Monocytes,-0.005808476917835302
S00292623,OA,Monocytes,COL6A1,minor_axis_length,is_Monocytes,-0.0006218019714737308
S00292623,OA,Monocytes,COL6A1,area,is_Monocytes,-0.002939849796940513
S00292623,OA,Monocytes,COL6A1,eccentricity,is_Monocytes,-0.011261230077246706
S00292623,OA,Monocytes,COL6A1,alignment_score,is_Monocytes,-0.0054769780694533
S00292623,OA,Monocytes,FN,major_axis_length,is_Monocytes,0.003343361265621633
S00292623,OA,Monocytes,FN,minor_axis_length,is_Monocytes,0.0036947741233848926
S00292623,OA,Monocytes,FN,area,is_Monocytes,0.0024413751960404516
S00292623,OA,Monocytes,FN,eccentricity,is_Monocytes,-0.0038834406854724992
S00292623,OA,Monocytes,FN,alignment_score,is_Monocytes,-0.017008108781800407
S00292623,OA,Monocytes,MFAP5,major_axis_length,is_Monocytes,0.001988387335979322
S00292623,OA,Monocytes,MFAP5,minor_axis_length,is_Monocytes,0.0034313499000541577
S00292623,OA,Monocytes,MFAP5,area,is_Monocytes,0.0045426954709630015
S00292623,OA,Monocytes,MFAP5,eccentricity,is_Monocytes,0.006291475731777031
S00292623,OA,Monocytes,MFAP5,alignment_score,is_Monocytes,0.0236832471786679
S00292623,OA,Dendritic cells,CHP,major_axis_length,is_Dendritic_cells,-0.012018858974817248
S00292623,OA,Dendritic cells,CHP,minor_axis_length,is_Dendritic_cells,-0.014880936052667824
S00292623,OA,Dendritic cells,CHP,area,is_Dendritic_cells,-0.010566663142636804
S00292623,OA,Dendritic cells,CHP,eccentricity,is_Dendritic_cells,0.006776846214303802
S00292623,OA,Dendritic cells,CHP,alignment_score,is_Dendritic_cells,-0.008672885340480743
S00292623,OA,Dendritic cells,COL1A1bis,major_axis_length,is_Dendritic_cells,-0.0009207943553630115
S00292623,OA,Dendritic cells,COL1A1bis,minor_axis_length,is_Dendritic_cells,0.0005753771658671714
S00292623,OA,Dendritic cells,COL1A1bis,area,is_Dendritic_cells,0.00473890421303091
S00292623,OA,Dendritic cells,COL1A1bis,eccentricity,is_Dendritic_cells,-0.007029118814393627
S00292623,OA,Dendritic cells,COL1A1bis,alignment_score,is_Dendritic_cells,-0.020326748688897563
S00292623,OA,Dendritic cells,COL4A1,major_axis_length,is_Dendritic_cells,0.0024668404242644843
S00292623,OA,Dendritic cells,COL4A1,minor_axis_length,is_Dendritic_cells,-0.0017086203546267836
S00292623,OA,Dendritic cells,COL4A1,area,is_Dendritic_cells,-0.0031346922735784382
S00292623,OA,Dendritic cells,COL4A1,eccentricity,is_Dendritic_cells,-0.0014697631232651488
S00292623,OA,Dendritic cells,COL4A1,alignment_score,is_Dendritic_cells,-0.01477057703977052
S00292623,OA,Dendritic cells,COL6A1,major_axis_length,is_Dendritic_cells,-0.014610212349682275
S00292623,OA,Dendritic cells,COL6A1,minor_axis_length,is_Dendritic_cells,-0.01679463730313686
S00292623,OA,Dendritic cells,COL6A1,area,is_Dendritic_cells,-0.007762497128330698
S00292623,OA,Dendritic cells,COL6A1,eccentricity,is_Dendritic_cells,0.002930849763156225
S00292623,OA,Dendritic cells,COL6A1,alignment_score,is_Dendritic_cells,0.001367932491701371
S00292623,OA,Dendritic cells,FN,major_axis_length,is_Dendritic_cells,-0.010656479437108575
S00292623,OA,Dendritic cells,FN,minor_axis_length,is_Dendritic_cells,-0.007202095502313624
S00292623,OA,Dendritic cells,FN,area,is_Dendritic_cells,-0.0046766490947124035
S00292623,OA,Dendritic cells,FN,eccentricity,is_Dendritic_cells,-0.003223925486487343
S00292623,OA,Dendritic cells,FN,alignment_score,is_Dendritic_cells,0.003033006678179532
S00292623,OA,Dendritic cells,MFAP5,major_axis_length,is_Dendritic_cells,-0.010625726136272252
S00292623,OA,Dendritic cells,MFAP5,minor_axis_length,is_Dendritic_cells,-0.012827038998439346
S00292623,OA,Dendritic cells,MFAP5,area,is_Dendritic_cells,-0.008345499028731078
S00292623,OA,Dendritic cells,MFAP5,eccentricity,is_Dendritic_cells,0.0022983663537985612
S00292623,OA,Dendritic cells,MFAP5,alignment_score,is_Dendritic_cells,0.0060494515857307885
S00292623,OA,Neutrophils,CHP,major_axis_length,is_Neutrophils,0.023292395830916107
S00292623,OA,Neutrophils,CHP,minor_axis_length,is_Neutrophils,0.015969105756256454
S00292623,OA,Neutrophils,CHP,area,is_Neutrophils,0.015370676800707148
S00292623,OA,Neutrophils,CHP,eccentricity,is_Neutrophils,0.005402329082677507
S00292623,OA,Neutrophils,CHP,alignment_score,is_Neutrophils,0.010537595066531935
S00292623,OA,Neutrophils,COL1A1bis,major_axis_length,is_Neutrophils,0.020932062918364927
S00292623,OA,Neutrophils,COL1A1bis,minor_axis_length,is_Neutrophils,0.02408419635791429
S00292623,OA,Neutrophils,COL1A1bis,area,is_Neutrophils,0.021616212101455947
S00292623,OA,Neutrophils,COL1A1bis,eccentricity,is_Neutrophils,-0.012712429423664282
S00292623,OA,Neutrophils,COL1A1bis,alignment_score,is_Neutrophils,0.02578958254157045
S00292623,OA,Neutrophils,COL4A1,major_axis_length,is_Neutrophils,-0.01536816803456204
S00292623,OA,Neutrophils,COL4A1,minor_axis_length,is_Neutrophils,-0.013574785374417494
S00292623,OA,Neutrophils,COL4A1,area,is_Neutrophils,-0.007267349543724018
S00292623,OA,Neutrophils,COL4A1,eccentricity,is_Neutrophils,-0.009851294366077597
S00292623,OA,Neutrophils,COL4A1,alignment_score,is_Neutrophils,0.03796845334802995
S00292623,OA,Neutrophils,COL6A1,major_axis_length,is_Neutrophils,0.016404588823461984
S00292623,OA,Neutrophils,COL6A1,minor_axis_length,is_Neutrophils,0.015255140997983498
S00292623,OA,Neutrophils,COL6A1,area,is_Neutrophils,0.014838623026267116
S00292623,OA,Neutrophils,COL6A1,eccentricity,is_Neutrophils,0.0016234208702487856
S00292623,OA,Neutrophils,COL6A1,alignment_score,is_Neutrophils,-0.013958555949116908
S00292623,OA,Neutrophils,FN,major_axis_length,is_Neutrophils,0.024242412263722073
S00292623,OA,Neutrophils,FN,minor_axis_length,is_Neutrophils,0.010845359182716658
S00292623,OA,Neutrophils,FN,area,is_Neutrophils,0.022477331485060738
S00292623,OA,Neutrophils,FN,eccentricity,is_Neutrophils,0.01384525355293531
S00292623,OA,Neutrophils,FN,alignment_score,is_Neutrophils,0.0013240030729087706
S00292623,OA,Neutrophils,MFAP5,major_axis_length,is_Neutrophils,0.00839744054745317
S00292623,OA,Neutrophils,MFAP5,minor_axis_length,is_Neutrophils,0.008836582982817292
S00292623,OA,Neutrophils,MFAP5,area,is_Neutrophils,0.003190017379119126
S00292623,OA,Neutrophils,MFAP5,eccentricity,is_Neutrophils,0.0003929974283476499
S00292623,OA,Neutrophils,MFAP5,alignment_score,is_Neutrophils,-0.005585333109425115
S00292623,OA,Vascular cells,CHP,major_axis_length,is_Vascular_cells,0.030081132465673892
S00292623,OA,Vascular cells,CHP,minor_axis_length,is_Vascular_cells,0.0056221754905474005
S00292623,OA,Vascular cells,CHP,area,is_Vascular_cells,0.017227164817291973
S00292623,OA,Vascular cells,CHP,eccentricity,is_Vascular_cells,0.03476667598203347
S00292623,OA,Vascular cells,CHP,alignment_score,is_Vascular_cells,-0.028465380218755793
S00292623,OA,Vascular cells,COL1A1bis,major_axis_length,is_Vascular_cells,0.07113481477190836
S00292623,OA,Vascular cells,COL1A1bis,minor_axis_length,is_Vascular_cells,0.03078476808649698
S00292623,OA,Vascular cells,COL1A1bis,area,is_Vascular_cells,0.029151626186783887
S00292623,OA,Vascular cells,COL1A1bis,eccentricity,is_Vascular_cells,0.02743703300939711
S00292623,OA,Vascular cells,COL1A1bis,alignment_score,is_Vascular_cells,-0.049472805826285465
S00292623,OA,Vascular cells,COL4A1,major_axis_length,is_Vascular_cells,0.05826111076045125
S00292623,OA,Vascular cells,COL4A1,minor_axis_length,is_Vascular_cells,0.052587645529157796
S00292623,OA,Vascular cells,COL4A1,area,is_Vascular_cells,0.061448211219198426
S00292623,OA,Vascular cells,COL4A1,eccentricity,is_Vascular_cells,-0.00258091714202499
S00292623,OA,Vascular cells,COL4A1,alignment_score,is_Vascular_cells,-0.01018541837339771
S00292623,OA,Vascular cells,COL6A1,major_axis_length,is_Vascular_cells,0.013800048805123697
S00292623,OA,Vascular cells,COL6A1,minor_axis_length,is_Vascular_cells,0.004873277067425851
S00292623,OA,Vascular cells,COL6A1,area,is_Vascular_cells,0.0018411607449924608
S00292623,OA,Vascular cells,COL6A1,eccentricity,is_Vascular_cells,0.018005303712567824
S00292623,OA,Vascular cells,COL6A1,alignment_score,is_Vascular_cells,-0.03507397150505702
S00292623,OA,Vascular cells,FN,major_axis_length,is_Vascular_cells,0.00191027611252386
S00292623,OA,Vascular cells,FN,minor_axis_length,is_Vascular_cells,-0.024425321452900932
S00292623,OA,Vascular cells,FN,area,is_Vascular_cells,-0.00977609345715787
S00292623,OA,Vascular cells,FN,eccentricity,is_Vascular_cells,0.04468457207813568
S00292623,OA,Vascular cells,FN,alignment_score,is_Vascular_cells,-0.030198325214247885
S00292623,OA,Vascular cells,MFAP5,major_axis_length,is_Vascular_cells,-0.014922441890741156
S00292623,OA,Vascular cells,MFAP5,minor_axis_length,is_Vascular_cells,-0.026987118165462287
S00292623,OA,Vascular cells,MFAP5,area,is_Vascular_cells,-0.016212219537304992
S00292623,OA,Vascular cells,MFAP5,eccentricity,is_Vascular_cells,0.025321065542344073
S00292623,OA,Vascular cells,MFAP5,alignment_score,is_Vascular_cells,-0.03126030928165282
S00293087,OA,CD4 T cells,CHP,major_axis_length,is_CD4_T_cells,0.012878648452125089
S00293087,OA,CD4 T cells,CHP,minor_axis_length,is_CD4_T_cells,0.006523345827190873
S00293087,OA,CD4 T cells,CHP,area,is_CD4_T_cells,0.0036230112699734787
S00293087,OA,CD4 T cells,CHP,eccentricity,is_CD4_T_cells,0.011232829859443811
S00293087,OA,CD4 T cells,CHP,alignment_score,is_CD4_T_cells,-0.00984590180024923
S00293087,OA,CD4 T cells,COL1A1bis,major_axis_length,is_CD4_T_cells,0.023323160498795625
S00293087,OA,CD4 T cells,COL1A1bis,minor_axis_length,is_CD4_T_cells,0.017773195223062248
S00293087,OA,CD4 T cells,COL1A1bis,area,is_CD4_T_cells,0.021693854420221786
S00293087,OA,CD4 T cells,COL1A1bis,eccentricity,is_CD4_T_cells,-0.009024694574272563
S00293087,OA,CD4 T cells,COL1A1bis,alignment_score,is_CD4_T_cells,-0.014929950003140733
S00293087,OA,CD4 T cells,COL4A1,major_axis_length,is_CD4_T_cells,0.01840022184748071
S00293087,OA,CD4 T cells,COL4A1,minor_axis_length,is_CD4_T_cells,0.019845640126458595
S00293087,OA,CD4 T cells,COL4A1,area,is_CD4_T_cells,0.01550712713143928
S00293087,OA,CD4 T cells,COL4A1,eccentricity,is_CD4_T_cells,0.010063212798789644
S00293087,OA,CD4 T cells,COL4A1,alignment_score,is_CD4_T_cells,0.011007077105328614
S00293087,OA,CD4 T cells,COL6A1,major_axis_length,is_CD4_T_cells,0.00229445211482557
S00293087,OA,CD4 T cells,COL6A1,minor_axis_length,is_CD4_T_cells,0.003192976205077374
S00293087,OA,CD4 T cells,COL6A1,area,is_CD4_T_cells,0.0006659605043525609
S00293087,OA,CD4 T cells,COL6A1,eccentricity,is_CD4_T_cells,0.01126083958168493
S00293087,OA,CD4 T cells,COL6A1,alignment_score,is_CD4_T_cells,0.00969353036696882
S00293087,OA,CD4 T cells,FN,major_axis_length,is_CD4_T_cells,-0.007114144424516954
S00293087,OA,CD4 T cells,FN,minor_axis_length,is_CD4_T_cells,-0.006693976534068831
S00293087,OA,CD4 T cells,FN,area,is_CD4_T_cells,-0.004551260550542357
S00293087,OA,CD4 T cells,FN,eccentricity,is_CD4_T_cells,0.007986430178420392
S00293087,OA,CD4 T cells,FN,alignment_score,is_CD4_T_cells,0.011834828311276899
S00293087,OA,CD4 T cells,MFAP5,major_axis_length,is_CD4_T_cells,0.004893364967086978
S00293087,OA,CD4 T cells,MFAP5,minor_axis_length,is_CD4_T_cells,0.00486002281387657
S00293087,OA,CD4 T cells,MFAP5,area,is_CD4_T_cells,-0.0028066008746083964
S00293087,OA,CD4 T cells,MFAP5,eccentricity,is_CD4_T_cells,0.006672831336394184
S00293087,OA,CD4 T cells,MFAP5,alignment_score,is_CD4_T_cells,0.0008990312544699939
S00293087,OA,CD8 T cells,CHP,major_axis_length,is_CD8_T_cells,0.011318096973430536
S00293087,OA,CD8 T cells,CHP,minor_axis_length,is_CD8_T_cells,0.005394939983489545
S00293087,OA,CD8 T cells,CHP,area,is_CD8_T_cells,0.0001887329053587806
S00293087,OA,CD8 T cells,CHP,eccentricity,is_CD8_T_cells,0.005948729270344969
S00293087,OA,CD8 T cells,CHP,alignment_score,is_CD8_T_cells,-0.0069483388287909075
S00293087,OA,CD8 T cells,COL1A1bis,major_axis_length,is_CD8_T_cells,0.024330547741094513
S00293087,OA,CD8 T cells,COL1A1bis,minor_axis_length,is_CD8_T_cells,0.020207925691966205
S00293087,OA,CD8 T cells,COL1A1bis,area,is_CD8_T_cells,0.02728926501075634
S00293087,OA,CD8 T cells,COL1A1bis,eccentricity,is_CD8_T_cells,-0.00372951519391887
S00293087,OA,CD8 T cells,COL1A1bis,alignment_score,is_CD8_T_cells,-0.015129618063808966
S00293087,OA,CD8 T cells,COL4A1,major_axis_length,is_CD8_T_cells,0.027276972393793793
S00293087,OA,CD8 T cells,COL4A1,minor_axis_length,is_CD8_T_cells,0.035767733515015665
S00293087,OA,CD8 T cells,COL4A1,area,is_CD8_T_cells,0.03649687569165849
S00293087,OA,CD8 T cells,COL4A1,eccentricity,is_CD8_T_cells,-0.02204809786445791
S00293087,OA,CD8 T cells,COL4A1,alignment_score,is_CD8_T_cells,-0.020229392372098656
S00293087,OA,CD8 T cells,COL6A1,major_axis_length,is_CD8_T_cells,-0.0020681093726821645
S00293087,OA,CD8 T cells,COL6A1,minor_axis_length,is_CD8_T_cells,0.0017918579020542744
S00293087,OA,CD8 T cells,COL6A1,area,is_CD8_T_cells,0.0006004392841866037
S00293087,OA,CD8 T cells,COL6A1,eccentricity,is_CD8_T_cells,0.012263603083699288
S00293087,OA,CD8 T cells,COL6A1,alignment_score,is_CD8_T_cells,0.013287579363976497
S00293087,OA,CD8 T cells,FN,major_axis_length,is_CD8_T_cells,-0.008920867788939064
S00293087,OA,CD8 T cells,FN,minor_axis_length,is_CD8_T_cells,-0.012331514525093838
S00293087,OA,CD8 T cells,FN,area,is_CD8_T_cells,-0.016008893246510017
S00293087,OA,CD8 T cells,FN,eccentricity,is_CD8_T_cells,0.020596556369186364
S00293087,OA,CD8 T cells,FN,alignment_score,is_CD8_T_cells,0.005616127348560157
S00293087,OA,CD8 T cells,MFAP5,major_axis_length,is_CD8_T_cells,-2.593864164098083e-05
S00293087,OA,CD8 T cells,MFAP5,minor_axis_length,is_CD8_T_cells,0.003893581384966426
S00293087,OA,CD8 T cells,MFAP5,area,is_CD8_T_cells,-0.0038416188474503735
S00293087,OA,CD8 T cells,MFAP5,eccentricity,is_CD8_T_cells,0.013145648763914032
S00293087,OA,CD8 T cells,MFAP5,alignment_score,is_CD8_T_cells,0.011760050165503097
S00293087,OA,T cells,CHP,major_axis_length,is_T_cells,-0.0021196979391231397
S00293087,OA,T cells,CHP,minor_axis_length,is_T_cells,0.005051468480964253
S00293087,OA,T cells,CHP,area,is_T_cells,0.0022260372603811443
S00293087,OA,T cells,CHP,eccentricity,is_T_cells,-0.006730014623422802
S00293087,OA,T cells,CHP,alignment_score,is_T_cells,0.02077974735909124
S00293087,OA,T cells,COL1A1bis,major_axis_length,is_T_cells,-0.0011700355574938142
S00293087,OA,T cells,COL1A1bis,minor_axis_length,is_T_cells,0.00347920627444544
S00293087,OA,T cells,COL1A1bis,area,is_T_cells,-0.0005486524098759653
S00293087,OA,T cells,COL1A1bis,eccentricity,is_T_cells,0.004275190546984516
S00293087,OA,T cells,COL1A1bis,alignment_score,is_T_cells,0.015355327605574495
S00293087,OA,T cells,COL4A1,major_axis_length,is_T_cells,-0.008148276926566481
S00293087,OA,T cells,COL4A1,minor_axis_length,is_T_cells,-0.010933627347663339
S00293087,OA,T cells,COL4A1,area,is_T_cells,-0.0071013356531260405
S00293087,OA,T cells,COL4A1,eccentricity,is_T_cells,0.013131317780934794
S00293087,OA,T cells,COL4A1,alignment_score,is_T_cells,0.005829791375414001
S00293087,OA,T cells,COL6A1,major_axis_length,is_T_cells,0.004488524509142774
S00293087,OA,T cells,COL6A1,minor_axis_length,is_T_cells,0.006268541779555921
S00293087,OA,T cells,COL6A1,area,is_T_cells,0.005780155541889723
S00293087,OA,T cells,COL6A1,eccentricity,is_T_cells,-0.0012610703933899224
S00293087,OA,T cells,COL6A1,alignment_score,is_T_cells,0.015893964607188206
S00293087,OA,T cells,FN,major_axis_length,is_T_cells,0.035365682110599844
S00293087,OA,T cells,FN,minor_axis_length,is_T_cells,0.04052648365203399
S00293087,OA,T cells,FN,area,is_T_cells,0.04125892859763562
S00293087,OA,T cells,FN,eccentricity,is_T_cells,-0.016124653328268082
S00293087,OA,T cells,FN,alignment_score,is_T_cells,0.025585918461013483
S00293087,OA,T cells,MFAP5,major_axis_length,is_T_cells,0.004534809275053465
S00293087,OA,T cells,MFAP5,minor_axis_length,is_T_cells,0.006571002817835357
S00293087,OA,T cells,MFAP5,area,is_T_cells,0.00259092416456293
S00293087,OA,T cells,MFAP5,eccentricity,is_T_cells,-0.018705700720135523
S00293087,OA,T cells,MFAP5,alignment_score,is_T_cells,0.005609350569995146
S00293087,OA,B cells,CHP,major_axis_length,is_B_cells,0.0013711989718131214
S00293087,OA,B cells,CHP,minor_axis_length,is_B_cells,-0.00041653892439855866
S00293087,OA,B cells,CHP,area,is_B_cells,-0.00341507037703673
S00293087,OA,B cells,CHP,eccentricity,is_B_cells,-7.423348566968598e-05
S00293087,OA,B cells,CHP,alignment_score,is_B_cells,0.0054230441221025825
S00293087,OA,B cells,COL1A1bis,major_axis_length,is_B_cells,0.013032588049663549
S00293087,OA,B cells,COL1A1bis,minor_axis_length,is_B_cells,0.016804960226545235
S00293087,OA,B cells,COL1A1bis,area,is_B_cells,0.018012599479170086
S00293087,OA,B cells,COL1A1bis,eccentricity,is_B_cells,-0.009128751176083643
S00293087,OA,B cells,COL1A1bis,alignment_score,is_B_cells,0.006144124815276659
S00293087,OA,B cells,COL4A1,major_axis_length,is_B_cells,0.02071887258275999
S00293087,OA,B cells,COL4A1,minor_axis_length,is_B_cells,0.02536892933288837
S00293087,OA,B cells,COL4A1,area,is_B_cells,0.02894348640337649
S00293087,OA,B cells,COL4A1,eccentricity,is_B_cells,-0.01440401425601243
S00293087,OA,B cells,COL4A1,alignment_score,is_B_cells,0.014818862681160365
S00293087,OA,B cells,COL6A1,major_axis_length,is_B_cells,0.0006098617806662091
S00293087,OA,B cells,COL6A1,minor_axis_length,is_B_cells,0.004911293457070405
S00293087,OA,B cells,COL6A1,area,is_B_cells,0.002749445872899327
S00293087,OA,B cells,COL6A1,eccentricity,is_B_cells,-0.006980873698416061
S00293087,OA,B cells,COL6A1,alignment_score,is_B_cells,0.0021225349324920134
S00293087,OA,B cells,FN,major_axis_length,is_B_cells,0.008449826913347227
S00293087,OA,B cells,FN,minor_axis_length,is_B_cells,0.007114379356624105
S00293087,OA,B cells,FN,area,is_B_cells,0.0033844464140138815
S00293087,OA,B cells,FN,eccentricity,is_B_cells,0.010850216819973085
S00293087,OA,B cells,FN,alignment_score,is_B_cells,0.005490598872326174
S00293087,OA,B cells,MFAP5,major_axis_length,is_B_cells,0.0015899619013387096
S00293087,OA,B cells,MFAP5,minor_axis_length,is_B_cells,-0.00340164929796597
S00293087,OA,B cells,MFAP5,area,is_B_cells,-0.00419570675500953
S00293087,OA,B cells,MFAP5,eccentricity,is_B_cells,-0.0006442109217395205
S00293087,OA,B cells,MFAP5,alignment_score,is_B_cells,-0.003925557247133896
S00293087,OA,Plasma cells,CHP,major_axis_length,is_Plasma_cells,0.0006641514202604819
S00293087,OA,Plasma cells,CHP,minor_axis_length,is_Plasma_cells,-2.1153161574212792e-05
S00293087,OA,Plasma cells,CHP,area,is_Plasma_cells,-0.001721004162818146
S00293087,OA,Plasma cells,CHP,eccentricity,is_Plasma_cells,0.0015785615889658143
S00293087,OA,Plasma cells,CHP,alignment_score,is_Plasma_cells,-0.0069804832167571235
S00293087,OA,Plasma cells,COL1A1bis,major_axis_length,is_Plasma_cells,0.011788116021709238
S00293087,OA,Plasma cells,COL1A1bis,minor_axis_length,is_Plasma_cells,0.010350885177683226
S00293087,OA,Plasma cells,COL1A1bis,area,is_Plasma_cells,0.01496814690088414
S00293087,OA,Plasma cells,COL1A1bis,eccentricity,is_Plasma_cells,-0.0014074604126953427
S00293087,OA,Plasma cells,COL1A1bis,alignment_score,is_Plasma_cells,-0.00034508027004254187
S00293087,OA,Plasma cells,COL4A1,major_axis_length,is_Plasma_cells,0.012196705245967316
S00293087,OA,Plasma cells,COL4A1,minor_axis_length,is_Plasma_cells,0.018222636180628457
S00293087,OA,Plasma cells,COL4A1,area,is_Plasma_cells,0.021757838088735635
S00293087,OA,Plasma cells,COL4A1,eccentricity,is_Plasma_cells,-0.0031015648019999775
S00293087,OA,Plasma cells,COL4A1,alignment_score,is_Plasma_cells,0.011907017039998366
S00293087,OA,Plasma cells,COL6A1,major_axis_length,is_Plasma_cells,0.008400539774070665
S00293087,OA,Plasma cells,COL6A1,minor_axis_length,is_Plasma_cells,0.01219122452145044
S00293087,OA,Plasma cells,COL6A1,area,is_Plasma_cells,0.013511696325315816
S00293087,OA,Plasma cells,COL6A1,eccentricity,is_Plasma_cells,-0.0006196248893036718
S00293087,OA,Plasma cells,COL6A1,alignment_score,is_Plasma_cells,-0.007977887278730627
S00293087,OA,Plasma cells,FN,major_axis_length,is_Plasma_cells,-0.0056937551381699494
S00293087,OA,Plasma cells,FN,minor_axis_length,is_Plasma_cells,-0.0029525436453273096
S00293087,OA,Plasma cells,FN,area,is_Plasma_cells,-0.00451918214473047
S00293087,OA,Plasma cells,FN,eccentricity,is_Plasma_cells,-0.0022289711164222496
S00293087,OA,Plasma cells,FN,alignment_score,is_Plasma_cells,0.009839427710724392
S00293087,OA,Plasma cells,MFAP5,major_axis_length,is_Plasma_cells,0.0046158245227174224
S00293087,OA,Plasma cells,MFAP5,minor_axis_length,is_Plasma_cells,0.0038696510047863735
S00293087,OA,Plasma cells,MFAP5,area,is_Plasma_cells,0.002431137836410755
S00293087,OA,Plasma cells,MFAP5,eccentricity,is_Plasma_cells,0.0013165228026442342
S00293087,OA,Plasma cells,MFAP5,alignment_score,is_Plasma_cells,-0.01003224629245766
S00293087,OA,Macrophages,CHP,major_axis_length,is_Macrophages,-0.016451617846649898
S00293087,OA,Macrophages,CHP,minor_axis_length,is_Macrophages,-0.03467591510289233
S00293087,OA,Macrophages,CHP,area,is_Macrophages,-0.02700476877689147
S00293087,OA,Macrophages,CHP,eccentricity,is_Macrophages,0.036891631607133955
S00293087,OA,Macrophages,CHP,alignment_score,is_Macrophages,-0.0366275158424585
S00293087,OA,Macrophages,COL1A1bis,major_axis_length,is_Macrophages,0.004861757835056199
S00293087,OA,Macrophages,COL1A1bis,minor_axis_length,is_Macrophages,0.016885897591459396
S00293087,OA,Macrophages,COL1A1bis,area,is_Macrophages,0.01085795713825532
S00293087,OA,Macrophages,COL1A1bis,eccentricity,is_Macrophages,-0.008811566174057796
S00293087,OA,Macrophages,COL1A1bis,alignment_score,is_Macrophages,-0.03731121315659085
S00293087,OA,Macrophages,COL4A1,major_axis_length,is_Macrophages,-0.009629760928514744
S00293087,OA,Macrophages,COL4A1,minor_axis_length,is_Macrophages,-0.0034481711732527193
S00293087,OA,Macrophages,COL4A1,area,is_Macrophages,-0.0023687694862757416
S00293087,OA,Macrophages,COL4A1,eccentricity,is_Macrophages,-0.012206014502502896
S00293087,OA,Macrophages,COL4A1,alignment_score,is_Macrophages,-0.021873495635320876
S00293087,OA,Macrophages,COL6A1,major_axis_length,is_Macrophages,0.026709169639396374
S00293087,OA,Macrophages,COL6A1,minor_axis_length,is_Macrophages,0.015708739178979157
S00293087,OA,Macrophages,COL6A1,area,is_Macrophages,0.018327544887217315
S00293087,OA,Macrophages,COL6A1,eccentricity,is_Macrophages,0.006468588422078944
S00293087,OA,Macrophages,COL6A1,alignment_score,is_Macrophages,-0.041413220763947156
S00293087,OA,Macrophages,FN,major_axis_length,is_Macrophages,0.04469801886250314
S00293087,OA,Macrophages,FN,minor_axis_length,is_Macrophages,0.023236826867201903
S00293087,OA,Macrophages,FN,area,is_Macrophages,0.039197737961670684
S00293087,OA,Macrophages,FN,eccentricity,is_Macrophages,-0.03790866899377774
S00293087,OA,Macrophages,FN,alignment_score,is_Macrophages,-0.03361643203591194
